Tipo,CDA,Product SKU SAP,SKU,Tipo Documento Factu,Numero de Serie,Correl. Serie,Marca,Cantidad C.U,Cantidad C.F,Ingresos en Soles,Fee 1,Importe Total Factura,Ventas Brutas
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,49941,POWERADE,6.497,13,92.3,10.49,107.86,91.40677966
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,49944,POWERADE,42.983,86,554.7,69.4,636.4,539.3220339
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,49989,POWERADE,117.953,236,1609.52,190.45,1866.96,1582.169492
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,49991,POWERADE,4.998,10,71,8.07,82.98,70.3220339
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,49993,POWERADE,6.997,14,90.3,11.3,103.6,87.79661017
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50011,POWERADE,130.614,261.333,1782.29,210.9,2067.35,1751.991525
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50013,POWERADE,2.999,6,42.6,4.84,49.78,42.18644068
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50014,POWERADE,14.994,30,178.2,24.21,200.88,170.2372881
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50016,POWERADE,37.485,75,483.75,60.53,554.99,470.3305085
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50083,POWERADE,140.527,281.167,1917.56,226.9,2224.25,1884.957627
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50085,POWERADE,1.499,3,21.3,2.42,24.9,21.10169492
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50087,POWERADE,8.497,17,109.65,13.72,125.8,106.6101695
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50797,POWERADE,66.473,133,756.77,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50798,POWERADE,180.428,361,2462.02,291.33,2855.81,2420.177966
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50800,POWERADE,3.499,7,49.7,5.65,58.08,49.22033898
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50801,POWERADE,23.99,48,285.12,38.74,321.41,272.3813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50803,POWERADE,1.499,3,19.35,2.42,22.2,18.81355932
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50842,POWERADE,66.307,132.667,754.87,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50843,POWERADE,196.172,392.5,2676.85,316.75,3104.99,2631.347458
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50845,POWERADE,1,2,14.2,1.61,16.59,14.05932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50894,POWERADE,60.143,120.333,684.7,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50895,POWERADE,163.018,326.167,2224.46,263.22,2580.25,2186.652542
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50897,POWERADE,1,2,14.2,1.61,16.59,14.05932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50898,POWERADE,17.993,36,213.84,29.05,241.05,204.279661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50900,POWERADE,5.998,12,77.4,9.68,88.8,75.25423729
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50969,POWERADE,5.498,11,62.59,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50970,POWERADE,106.957,214,1459.48,172.7,1692.92,1434.677966
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50971,POWERADE,3.499,7,49.7,5.65,58.08,49.22033898
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50972,POWERADE,5.998,12,71.28,9.68,80.35,68.09322034
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,50974,POWERADE,17.993,36,232.2,29.05,266.4,225.7627119
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51005,POWERADE,1.999,4,22.76,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51006,POWERADE,105.541,211.167,1440.16,170.41,1670.5,1415.677966
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51007,POWERADE,4.998,10,71,8.07,82.98,70.3220339
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51008,POWERADE,5.998,12,73.92,9.68,83.99,71.1779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51009,POWERADE,10.996,22,141.9,17.75,162.8,137.9661017
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51095,POWERADE,2.499,5,28.45,0,0,0
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51096,POWERADE,106.707,213.5,1456.07,172.3,1688.95,1431.313559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51097,POWERADE,3.249,6.5,46.15,5.25,53.91,45.68644068
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51098,POWERADE,14.994,30,178.2,24.21,200.88,170.2372881
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51099,POWERADE,5.998,12,73.92,9.68,83.99,71.1779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252532,POWERADE ION4 MORA AZUL PET 473MLX6,FACTURA,815,51100,POWERADE,1.999,4,25.8,3.23,29.59,25.07627119
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49883,POWERADE,142.443,285,1943.7,230,2254.58,1910.661017
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49884,POWERADE,3.499,7,49.7,5.65,58.08,49.22033898
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49906,POWERADE,128.948,258,1759.56,208.21,2041,1729.661017
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49908,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49909,POWERADE,12.495,25,148.5,20.18,167.38,141.8474576
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49910,POWERADE,2.499,5,30.8,4.04,34.99,29.65254237
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49911,POWERADE,7.497,15,96.75,12.11,110.99,94.05932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49939,POWERADE,145.942,292,1991.44,235.64,2309.97,1957.601695
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49941,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49944,POWERADE,50.48,101,651.45,81.51,747.4,633.3898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49989,POWERADE,161.435,323,2202.86,260.66,2555.2,2165.423729
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49991,POWERADE,4.998,10,71,8.07,82.98,70.3220339
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,49993,POWERADE,5.498,11,70.95,8.88,81.4,68.98305085
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50011,POWERADE,173.93,348,2373.36,280.84,2752.98,2333.033898
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50013,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50014,POWERADE,14.994,30,178.2,24.21,200.88,170.2372881
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50016,POWERADE,69.972,140,903,112.98,1036,877.9661017
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50083,POWERADE,176.929,354,2414.28,285.68,2800.44,2373.254237
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50085,POWERADE,3.998,8,56.8,6.46,66.38,56.25423729
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50087,POWERADE,8.996,18,116.1,14.53,133.2,112.8813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50798,POWERADE,231.907,464,3164.48,374.45,3670.63,3110.70339
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50800,POWERADE,6.997,14,99.4,11.3,116.16,98.44067797
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50801,POWERADE,11.995,24,142.56,19.37,160.7,136.1864407
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50803,POWERADE,7.497,15,96.75,12.11,110.99,94.05932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50843,POWERADE,275.39,551,3757.82,444.66,4358.87,3693.957627
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50845,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50895,POWERADE,207.917,416,2837.12,335.71,3290.91,2788.90678
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50897,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50898,POWERADE,35.986,72,427.68,58.1,482.1,408.559322
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50900,POWERADE,11.995,24,154.8,19.37,177.6,150.5084746
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50970,POWERADE,143.443,287,1957.34,231.61,2270.41,1924.076271
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50971,POWERADE,4.498,9,63.9,7.26,74.68,63.28813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50972,POWERADE,11.995,24,142.56,19.37,160.7,136.1864407
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,50974,POWERADE,29.988,60,387,48.42,444,376.2711864
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51006,POWERADE,170.182,340.5,2322.21,274.78,2693.63,2282.737288
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51007,POWERADE,5.998,12,85.2,9.68,99.57,84.38135593
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51008,POWERADE,5.998,12,73.92,9.68,83.99,71.1779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51009,POWERADE,2.499,5,32.25,4.04,36.98,31.33898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51096,POWERADE,153.938,308,2100.56,248.56,2436.53,2064.855932
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51097,POWERADE,7.497,15,106.5,12.11,124.44,105.4576271
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51098,POWERADE,24.99,50,297,40.35,334.8,283.7288136
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51099,POWERADE,5.998,12,73.92,9.68,83.99,71.1779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252533,POWERADE ION4 FRUTAS PET 473MLX6,FACTURA,815,51100,POWERADE,21.491,43,277.35,34.7,318.2,269.6610169
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49883,INCA KOLA,52.622,37.35,544.56,79.52,644.82,546.4576271
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49884,INCA KOLA,4.227,3,45.96,6.39,55.06,46.66101695
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49906,INCA KOLA,44.944,31.9,465.1,67.92,550.74,466.7288136
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49908,INCA KOLA,11.06,7.85,120.26,16.71,144.09,122.1101695
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49910,INCA KOLA,14.089,10,134.3,21.29,155.69,131.940678
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49939,INCA KOLA,34.941,24.8,361.58,52.8,428.16,362.8474576
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49941,INCA KOLA,4.861,3.45,52.85,7.35,63.32,53.66101695
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49942,INCA KOLA,5.636,4,50.72,8.52,57.86,49.03389831
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49944,INCA KOLA,2.818,2,27.86,4.26,32.62,27.6440678
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49989,INCA KOLA,61.076,43.35,632.04,92.29,748.43,634.2627119
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,49991,INCA KOLA,9.299,6.6,101.11,14.05,121.16,102.6779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50011,INCA KOLA,58.047,41.2,600.7,87.72,711.32,602.8135593
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50013,INCA KOLA,5.636,4,61.28,8.52,73.43,62.22881356
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50016,INCA KOLA,5.636,4,55.72,8.52,65.23,55.27966102
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50083,INCA KOLA,53.609,38.05,554.77,81.01,656.94,556.7288136
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50085,INCA KOLA,3.663,2.6,39.83,5.54,47.72,40.44067797
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50798,INCA KOLA,39.027,27.7,403.87,58.97,478.24,405.2881356
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50800,INCA KOLA,3.663,2.6,39.83,5.54,47.72,40.44067797
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50843,INCA KOLA,52.622,37.35,544.56,79.52,644.82,546.4576271
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50845,INCA KOLA,4.509,3.2,49.02,6.81,58.74,49.77966102
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50895,INCA KOLA,46.001,32.65,476.04,69.51,563.72,477.7288136
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50897,INCA KOLA,5.706,4.05,62.05,8.62,74.35,63.00847458
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50970,INCA KOLA,57.695,40.95,597.05,87.18,707,599.1525424
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,50971,INCA KOLA,9.933,7.05,108.01,15.01,129.42,109.6779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,51006,INCA KOLA,59.526,42.25,616.01,89.95,729.45,618.1779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,51007,INCA KOLA,6.34,4.5,68.94,9.58,82.6,70
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,51096,INCA KOLA,51.354,36.45,531.44,77.6,629.29,533.2966102
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252565,INCA KOLA VR 400MLX20,FACTURA,815,51097,INCA KOLA,7.115,5.05,77.37,10.75,92.7,78.55932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49883,COCA-COLA,90.663,64.35,938.22,137,1111.01,941.5338983
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49884,COCA-COLA,5.847,4.15,63.58,8.84,76.17,64.55084746
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49906,COCA-COLA,109.753,77.9,1135.78,165.85,1344.92,1139.762712
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49908,COCA-COLA,25.219,17.9,274.23,38.11,328.57,278.4491525
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49910,COCA-COLA,21.134,15,201.45,31.94,233.51,197.8898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49939,COCA-COLA,70.656,50.15,731.19,106.77,865.83,733.7542373
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49941,COCA-COLA,6.692,4.75,72.77,10.11,87.19,73.88983051
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49942,COCA-COLA,5.636,4,50.72,8.52,57.86,49.03389831
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49989,COCA-COLA,89.677,63.65,928.02,135.51,1098.91,931.279661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,49991,COCA-COLA,12.398,8.8,134.82,18.74,161.53,136.8898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50011,COCA-COLA,91.579,65,947.7,138.39,1122.19,951.0084746
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50013,COCA-COLA,8.806,6.25,95.75,13.31,114.73,97.22881356
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50016,COCA-COLA,8.453,6,83.58,12.77,97.83,82.90677966
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50083,COCA-COLA,80.8,57.35,836.16,122.1,990.13,839.0932203
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50085,COCA-COLA,2.536,1.8,27.58,3.83,33.05,28.00847458
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50798,COCA-COLA,49.946,35.45,516.86,75.47,612.04,518.6779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50800,COCA-COLA,4.015,2.85,43.66,6.07,52.31,44.33050847
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50843,COCA-COLA,64.598,45.85,668.49,97.62,791.58,670.8305085
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50845,COCA-COLA,13.878,9.85,150.9,20.97,180.81,153.2288136
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50895,COCA-COLA,74.39,52.8,769.82,112.41,911.59,772.5338983
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50897,COCA-COLA,8.524,6.05,92.69,12.88,111.07,94.12711864
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50970,COCA-COLA,82.491,58.55,853.66,124.65,1010.86,856.6610169
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,50971,COCA-COLA,13.385,9.5,145.54,20.23,174.38,147.779661
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,51006,COCA-COLA,81.646,57.95,844.91,123.38,1000.5,847.8813559
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,51007,COCA-COLA,8.876,6.3,96.52,13.41,115.65,98.00847458
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,51096,COCA-COLA,78.194,55.5,809.19,118.16,958.21,812.0423729
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252566,COCA-COLA VR 400MLX20,FACTURA,815,51097,COCA-COLA,6.551,4.65,71.24,9.9,85.36,72.33898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252567,SPRITE VR 400MLX20,FACTURA,815,49883,SPRITE,5.495,3.9,60.72,8.87,67.31,57.04237288
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252567,SPRITE VR 400MLX20,FACTURA,815,49906,SPRITE,4.79,3.4,52.94,7.74,58.66,49.71186441
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252567,SPRITE VR 400MLX20,FACTURA,815,49908,SPRITE,1.409,1,16.36,2.28,18.34,15.54237288
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252567,SPRITE VR 400MLX20,FACTURA,815,49939,SPRITE,3.452,2.45,38.15,5.57,42.29,35.83898305
Ventas,ANDINO SOCIEDAD ANONIMA CERRAD,252567,SPRITE VR 400MLX20,FACTURA,815,49941,SPRITE,0.705,0.5,8.18,1.14,9.17,7.771186441
